Date,AAPL,AMZN,GOOG,IBM,MSFT,NVDA
19/03/2019,44.68206787,88.09249878,59.65992355,102.0709457,111.1416016,4.36188364
20/03/2019,45.07252884,89.8635025,60.91000366,101.424324,111.0187912,4.329363823
21/03/2019,46.73256683,90.96299744,61.28672028,102.7611237,113.5694351,4.566188812
22/03/2019,45.76481247,88.2385025,59.99085617,101.3153534,110.574791,4.406319141
25/03/2019,45.21146011,88.71299744,59.36880493,101.1191711,111.151062,4.31397295
26/03/2019,44.74435425,89.18800354,58.95177841,101.8747864,111.3872147,4.390681267
27/03/2019,45.14678955,88.28500366,58.37451172,101.162796,110.3102875,4.381495476
28/03/2019,45.20667267,88.67099762,58.14907837,101.6568222,110.4614258,4.400113106
29/03/2019,45.50130844,89.03749847,58.3889389,102.5141373,111.4155731,4.457458496
01/04/2019,45.81032944,90.70950317,59.43996429,104.1125031,112.4358063,4.524979591
02/04/2019,46.47625732,90.6989975,59.741539,103.8945465,112.5964203,4.542853832
03/04/2019,46.79484177,91.03500366,60.0117569,104.3522568,113.3332672,4.682367802
04/04/2019,46.87630081,90.94300079,60.46361542,103.7347031,112.757019,4.673431396
05/04/2019,47.19008636,91.86399841,60.07296371,104.0979996,113.2576981,4.740208626
08/04/2019,47.93269348,92.49299622,59.9082489,104.1779022,113.2954636,4.761060715
09/04/2019,47.78895187,91.79199982,59.58030319,103.2479172,112.681427,4.698254585
10/04/2019,48.05725098,92.36650085,59.824646,103.9090881,113.5410919,4.768754959
11/04/2019,47.65721512,92.20349884,59.94705963,104.4612427,113.6733627,4.754855633
12/04/2019,47.63804245,92.15299988,60.60644531,104.8753586,114.2590637,4.716871738
15/04/2019,47.72426987,92.24349976,60.76717758,104.5484161,114.3535156,4.585054874
16/04/2019,47.72906494,93.15200043,61.06725693,105.4493332,114.0890121,4.672188282
17/04/2019,48.65849304,93.24099731,61.52558136,101.0683136,115.0336761,4.649349689
18/04/2019,48.83336258,93.08450317,61.52708054,101.9546967,116.5451736,4.624774456
22/04/2019,48.99385834,94.3655014,62.14764023,100.9084854,116.9135971,4.678643703
23/04/2019,49.70051575,96.18849945,62.92943954,102.0346222,118.5006485,4.733255386
24/04/2019,49.62386322,95.08750153,62.50395584,101.6786118,118.0944519,4.745668411
25/04/2019,49.17351913,95.11250305,62.87469864,100.7195892,122.0054169,4.63991785
26/04/2019,48.93876266,97.53150177,63.30913925,101.3080673,122.7044754,4.420965672
29/04/2019,49.01301956,96.92150116,64.07550812,101.0247498,122.591156,4.451749325
30/04/2019,48.06921768,96.3259964,59.14386749,101.9111023,123.3752213,4.49320364
01/05/2019,50.4287262,95.5759964,58.12867737,102.1218185,120.805687,4.480049133
02/05/2019,50.10055542,95.04100037,57.8564682,101.4170609,119.2280655,4.547571182
03/05/2019,50.7233696,98.1230011,58.99059296,101.8965683,121.769249,4.543102741
06/05/2019,49.94005203,97.52749634,59.18915176,101.9910202,121.0607376,4.464657784
07/05/2019,48.59383774,96.05000305,58.4282608,100.0002975,118.57621,4.297340393
08/05/2019,48.60340118,95.8884964,58.03860474,100.2618637,118.5667877,4.317450047
09/05/2019,48.08119965,94.99349976,57.84501648,99.49727631,118.5573273,4.224853039
10/05/2019,47.41509247,94.49900055,57.93907166,99.48260498,120.0971832,4.190846443
13/05/2019,44.65935898,91.13400269,56.33467484,96.61544037,116.5262833,3.933416843
14/05/2019,45.36634064,92.0059967,55.75790405,98.0049057,117.8299408,4.022535324
15/05/2019,45.90979385,93.55750275,57.93608475,98.80622864,119.4892502,3.961467505
16/05/2019,45.70780182,95.37850189,58.67110825,99.89430237,122.248436,3.976610184
17/05/2019,45.44810486,93.44999695,57.84104156,98.74742126,121.4330139,3.885753632
20/05/2019,44.02694702,92.94850159,56.67406845,99.33556366,119.6788788,3.76709342
21/05/2019,44.87097168,92.87599945,57.2105217,100.3133316,120.3236389,3.849261761
22/05/2019,43.95238113,92.98400116,57.29960251,100.2397995,121.0537415,3.778264523
23/05/2019,43.20213699,90.77400208,56.76961517,97.3285675,119.6409531,3.657121658
24/05/2019,43.03621292,91.16400146,56.40633774,97.24768829,119.6978378,3.603252888
28/05/2019,42.85828018,91.82150269,56.4401741,95.90969849,119.621994,3.558073044
29/05/2019,42.65388107,90.95950317,55.55984497,95.34360504,118.46521,3.483848095
30/05/2019,42.87509918,90.81600189,55.63399124,95.25538635,119.2142868,3.45725584
31/05/2019,42.09840393,88.75350189,54.92136765,93.35868835,117.2705154,3.366543055
03/06/2019,41.67278671,84.6344986,51.5672493,94.29969025,113.6295319,3.324790478
04/06/2019,43.19733429,86.47799683,52.40428925,97.54911041,116.7774658,3.55393219
05/06/2019,43.89468384,86.92500305,51.86534119,96.66690826,119.3090973,3.511185884
06/06/2019,44.53913498,87.71800232,51.97084045,97.20357513,121.1959763,3.573317766
07/06/2019,45.72462845,90.20149994,53.05072784,98.0049057,124.5904388,3.616064072
10/06/2019,46.30895996,93.03150177,53.76435089,99.05619812,125.7282715,3.688882589
11/06/2019,46.84520721,93.18499756,53.68173599,99.94576263,125.2542038,3.746540546
12/06/2019,46.69611359,92.76599884,53.59763718,99.15177917,124.675766,3.633461237
13/06/2019,46.68649673,93.51499939,54.18186951,99.80606842,125.4627533,3.684657574
14/06/2019,46.347435,93.48349762,54.0116806,99.35761261,125.5860138,3.5946908
17/06/2019,46.62396622,94.30149841,54.36749268,99.21056366,125.9652786,3.604382992
18/06/2019,47.72049713,95.0684967,54.9198761,100.2618713,128.1555939,3.799476385
19/06/2019,47.58102417,95.4394989,54.85667419,100.7764816,128.6581421,3.805441141
20/06/2019,47.96337128,95.90950012,55.30902863,102.0777054,129.852829,3.829796791
21/06/2019,47.79985428,95.56500244,55.82956696,102.3350449,129.8717804,3.771641731
24/06/2019,47.75175858,95.69499969,55.51306534,102.4453201,130.6398163,3.794008732
25/06/2019,47.02796173,93.91349792,54.06144333,101.7174988,126.5152512,3.764683247
26/06/2019,48.0451355,94.89150238,53.73548508,101.8351364,126.9893494,3.958035946
27/06/2019,48.03070068,95.21399689,53.54687881,101.8351364,127.1979065,4.056702137
28/06/2019,47.59305573,94.6815033,53.79072571,101.3793182,127.0177765,4.081553936
01/07/2019,48.46594238,96.10949707,54.63870621,102.8349228,128.6486511,4.129769325
02/07/2019,48.74970627,96.71549988,55.30057144,103.0849152,129.5020142,4.031847954
03/07/2019,49.15369034,96.94999695,55.81463623,104.0552979,130.3364105,4.044772148
05/07/2019,49.11038971,97.14550018,56.31277466,103.9376907,129.9571228,3.982143879
08/07/2019,48.09803391,97.61599731,55.55437088,103.3422012,129.8623352,3.907088995
09/07/2019,48.39139938,99.41500092,55.97637558,102.4306259,129.3882446,3.909574509
10/07/2019,48.86992264,100.8704987,56.75517654,103.2686844,130.706192,3.97791934
11/07/2019,48.51403809,100.0534973,56.94080353,103.8347855,131.2276611,4.132501602
12/07/2019,48.88676071,100.5500031,56.97513962,104.9375153,131.7018127,4.165556431
15/07/2019,49.34604263,101.0494995,57.24585724,105.3639221,131.7018127,4.157106876
16/07/2019,49.1753273,100.4950027,57.40709305,105.5183105,129.97612,4.152385235
17/07/2019,48.89878464,99.60150146,57.04729843,105.1801453,129.2080841,4.217747211
18/07/2019,49.45426178,98.89499664,57.0463028,110.0028152,129.350296,4.229426384
19/07/2019,48.71603394,98.22599792,56.2386322,110.0395508,129.539917,4.186184883
22/07/2019,49.82938004,99.28150177,56.63525009,110.0837097,131.2561188,4.257761002
23/07/2019,50.21894073,99.72450256,57.04032898,110.5541611,132.071579,4.36562109
24/07/2019,50.17804718,100.0404968,56.62230682,110.2968979,133.4274445,4.440179348
25/07/2019,49.78129959,98.69100189,56.33915329,110.5615234,132.9249115,4.3089571
26/07/2019,49.95443344,97.15249634,62.22577286,111.2746353,134.0153503,4.35095787
29/07/2019,50.42093658,95.62249756,61.6783638,110.9217529,133.721405,4.344744682
30/07/2019,50.20452118,94.92649841,60.96822357,110.1057434,133.0766296,4.360402107
31/07/2019,51.22890472,93.33899689,60.54721832,108.9809113,129.2080841,4.193143368
01/08/2019,50.12034225,92.76599884,60.16552734,110.5100784,130.9053345,4.098702908
02/08/2019,49.05990219,91.16200256,59.41806793,108.2531128,129.8054352,4.006001949
05/08/2019,46.49171448,88.25650024,57.34439087,103.4818802,125.3584824,3.747535229
06/08/2019,47.37181091,89.39150238,58.22173309,103.4598312,127.7099228,3.786304712
07/08/2019,47.86236572,89.66999817,58.4227829,102.2688599,128.2693939,3.824577332
08/08/2019,48.91801834,91.64450073,59.95602417,104.2102356,131.6922607,3.933184385
09/08/2019,48.51491165,90.3789978,59.12047958,101.2572708,130.5735016,3.83178544
12/08/2019,48.39180374,89.2460022,58.45861435,99.42742157,128.7529449,3.763937712
13/08/2019,50.44112778,91.21700287,59.5812912,101.0043716,131.4173279,3.878260374
14/08/2019,48.93973923,88.14800262,57.94007111,97.62737274,127.4597549,3.729640722
15/08/2019,48.69595718,88.80599976,58.08786774,98.12574768,127.1743317,3.697331667
16/08/2019,49.84492111,89.62850189,58.60242844,99.49438477,129.5051575,3.965492725
19/08/2019,50.77423859,90.80599976,59.64001846,100.4464798,131.6741638,4.244339466
20/08/2019,50.77664566,90.06900024,58.85573196,98.92908478,130.5801544,4.172018528
21/08/2019,51.32699203,91.17700195,59.28171539,99.8588562,132.0356598,4.255523682
22/08/2019,51.28354263,90.23300171,59.19612122,99.91093445,131.0748291,4.261735916
23/08/2019,48.91318893,87.48100281,57.29313278,96.37776184,126.8984985,4.037068367
26/08/2019,49.84250259,88.4434967,58.16898727,96.69017029,128.8582306,4.111875057
27/08/2019,49.28007889,88.09149933,58.11672974,97.56787109,129.13414,4.021162033
28/08/2019,49.61078262,88.21250153,58.27497864,98.75055695,128.9628906,4.010714531
29/08/2019,50.45077896,89.31999969,59.36133957,100.3274765,131.3983307,4.154504776
30/08/2019,50.38560486,88.8144989,59.12495804,100.8109741,131.1509857,4.167191982
03/09/2019,49.65180969,89.49199677,58.14410019,99.74729156,129.4195251,4.084102154
04/09/2019,50.49422073,90.03099823,58.79203415,101.3985825,130.9321442,4.198288441
05/09/2019,51.48148346,92.03600311,60.28346634,104.8573837,133.2343445,4.471441746
06/09/2019,51.47664261,91.67549896,59.96249008,104.5598526,132.3306122,4.444325447
09/09/2019,51.69630051,91.56749725,59.93661499,106.0698242,130.8274994,4.490347862
10/09/2019,52.30698013,91.02749634,60.01573563,107.8922272,129.4575653,4.557019234
11/09/2019,53.97009659,91.14949799,60.72089386,106.8136444,129.4956207,4.585628033
12/09/2019,53.84941101,92.17749786,61.42157745,106.8285065,130.8274994,4.584135056
13/09/2019,52.80181885,91.96700287,61.68582916,106.8656921,130.6372375,4.526172161
16/09/2019,53.07940674,90.39199829,61.27477264,105.9805603,129.6953888,4.48313427
17/09/2019,53.27251053,91.12750244,61.16778183,105.7722702,130.7038116,4.504528046
18/09/2019,53.77215958,90.8730011,61.33001328,105.787178,131.7788544,4.477411747
19/09/2019,53.33527374,91.07499695,61.64352417,106.3450317,134.2047272,4.401785374
20/09/2019,52.55561066,89.70800018,61.20659637,105.5342636,132.654068,4.296055794
23/09/2019,52.79458618,89.26499939,61.41063309,105.6755829,132.3686829,4.349543095
24/09/2019,52.54353714,87.08049774,60.65072632,105.385498,130.6943207,4.292077065
25/09/2019,53.35216522,88.41649628,62.03218842,106.4863663,132.5779572,4.433876514
26/09/2019,53.07699966,86.99199677,61.77689362,106.7764664,132.749176,4.411735058
27/09/2019,52.81871796,86.27249908,60.96573639,106.5458755,131.0272369,4.272920132
30/09/2019,54.06182098,86.79550171,60.66267395,108.1674194,132.2640076,4.330386162
01/10/2019,54.211483,86.78250122,59.97095108,106.858284,130.3994141,4.328647137
02/10/2019,52.85250854,85.66149902,58.55416107,105.392952,128.0971985,4.304764271
03/10/2019,53.30147934,86.22100067,59.11151886,105.638382,129.6478271,4.510499477
04/10/2019,54.79561615,86.98249817,60.16503143,106.3599091,131.3983307,4.526917934
07/10/2019,54.80768967,86.63300323,60.09933853,105.0879669,130.4469299,4.585628033
08/10/2019,54.1656189,85.27549744,59.17621613,102.9308853,129.0675049,4.409000397
09/10/2019,54.80044556,86.09950256,59.83211136,103.890419,131.5124207,4.49557209
10/10/2019,55.53905487,86.01300049,60.14860535,104.976387,132.3306122,4.55328846
11/10/2019,57.01631546,86.59600067,60.48601151,106.1888428,132.8823547,4.626924992
14/10/2019,56.93423462,86.82150269,60.57010651,105.6532974,132.7586975,4.640358448
15/10/2019,56.80147934,88.3690033,61.85751343,106.367363,134.6804047,4.885150433
16/10/2019,56.57217026,88.87149811,61.88886642,105.7053452,133.5768433,4.831416607
17/10/2019,56.79183197,89.37400055,62.35814285,99.86628723,132.8918915,4.833405495
18/10/2019,57.06458664,87.87550354,61.98093414,99.73983765,130.7228394,4.738872051
21/10/2019,58.05425262,89.28299713,62.01377106,98.61666107,131.6932068,4.876195431
22/10/2019,57.92147827,88.28649902,61.84706497,99.64315796,129.7334595,4.86624527
23/10/2019,58.69872665,88.10849762,62.65971756,99.95556641,130.5611115,4.853309155
24/10/2019,58.79527664,89.03900146,62.75227737,99.72498322,133.129715,4.897339821
25/10/2019,59.51942062,88.0664978,62.95830154,100.7440109,133.8812714,5.08839798
28/10/2019,60.1156311,88.85399628,64.19593811,101.138237,137.1728821,5.144371986
29/10/2019,58.72527313,88.13549805,62.83338928,99.53903198,135.8790588,5.048097134
30/10/2019,58.71803665,88.99949646,62.76720428,100.6026917,137.572464,5.050086021
31/10/2019,60.04562378,88.83300018,62.70848465,99.47206116,136.3927765,5.000828743
01/11/2019,61.7497673,89.5719986,63.38676834,100.8109741,136.7257538,5.039887905
04/11/2019,62.15528488,90.23300171,64.26411438,102.4027557,137.5153503,5.236665726
05/11/2019,62.065979,90.08550262,64.29695892,102.5664063,137.4297485,5.214524269
06/11/2019,62.09252167,89.78849792,64.28551483,103.2284241,137.0492401,5.165269375
07/11/2019,62.80914307,89.41000366,65.13449097,103.6272888,137.2394714,5.1829319
08/11/2019,62.98104858,89.29399872,65.25939941,103.5670929,138.8567657,5.168999672
11/11/2019,63.4797821,88.58249664,64.65328217,101.9564819,138.9994812,5.178952217
12/11/2019,63.42168045,88.90000153,64.63387299,102.0468063,139.9127655,5.214524269
13/11/2019,64.02934265,87.65550232,64.59405518,101.2113953,140.1410522,5.188653946
14/11/2019,63.5862999,87.73000336,65.26387787,100.8501358,140.854538,5.219003677
15/11/2019,64.3416748,86.97450256,66.42886353,101.1511841,142.6715851,5.07969141
18/11/2019,64.66609955,87.62650299,65.72370148,101.0834503,143.0235748,5.280948639
19/11/2019,64.46999359,87.63950348,65.4629364,101.2415161,143.0711975,5.174222946
20/11/2019,63.71944427,87.27649689,64.8453598,100.2480545,142.8229675,5.253583908
21/11/2019,63.4337883,86.73549652,64.76076508,100.7297134,142.6893311,5.228705406
22/11/2019,63.37808228,87.28600311,64.46167755,101.1060257,142.794342,5.246368885
25/11/2019,64.48937225,88.69200134,65.02651215,102.3327713,144.359848,5.503102779
26/11/2019,63.98577881,89.84700012,65.3678894,101.6705017,145.1234741,5.398369312
27/11/2019,64.84526062,90.92549896,65.34001923,100.6770554,145.4002838,5.433222294
29/11/2019,64.70241547,90.04000092,64.94041443,101.1888199,144.5030212,5.395877361
02/12/2019,63.95429611,89.08000183,64.19197083,100.029808,142.7561493,5.209410191
03/12/2019,62.81399536,88.4980011,64.45869446,99.4352417,142.5270538,5.169826984
04/12/2019,63.36842346,88.03450012,65.71574402,99.33740234,143.0425262,5.213642597
05/12/2019,64.29807281,87.02400208,66.09345245,99.27718353,143.1188965,5.196713924
06/12/2019,65.54008484,87.58000183,66.71500397,100.2630997,144.8562164,5.2821064
09/12/2019,64.62253571,87.47550201,66.86130524,100.7899551,144.4839478,5.2821064
10/12/2019,65.00019836,86.96050262,66.91605377,100.7824173,144.2644043,5.327166557
11/12/2019,65.55461884,87.43599701,66.93397522,100.6695175,144.8084717,5.410816669
12/12/2019,65.72167969,88.01650238,67.19523621,101.8435822,146.2785034,5.578364372
13/12/2019,66.61505127,88.04699707,67.07381439,101.0082092,147.5099182,5.576372147
16/12/2019,67.75534058,88.46050262,67.7376709,100.947998,148.4644928,5.605251312
17/12/2019,67.88850403,89.53299713,67.4365921,101.0157166,147.6626282,5.683423996
18/12/2019,67.72629547,89.20149994,67.31217194,101.1587143,147.3571777,5.713796139
19/12/2019,67.79407501,89.61399841,67.4823761,101.2715912,148.6363525,5.861925125
20/12/2019,67.65367126,89.32499695,67.16139221,102.0468063,150.259079,5.959267139
23/12/2019,68.75765228,89.65000153,67.12406921,102.0166931,150.259079,5.945574284
24/12/2019,68.82302856,89.46050262,66.86130524,101.5877151,150.2304535,5.940595627
26/12/2019,70.18849945,93.43849945,67.69934082,101.5350189,151.4618683,5.954785824
27/12/2019,70.16187286,93.48999786,67.27585602,101.8059692,151.7386932,5.897028446
30/12/2019,70.57828522,92.34449768,66.49205017,99.95453644,150.4308929,5.783752918
31/12/2019,71.09395599,92.39199829,66.53585815,100.880249,150.5359039,5.857941628
02/01/2020,72.71606445,94.90049744,68.04620361,101.9188614,153.3232574,5.972710133
03/01/2020,72.00912476,93.74849701,67.71228027,101.1060257,151.4141235,5.877110958
06/01/2020,72.58289337,95.14399719,69.38187408,100.925415,151.8054962,5.901759148
07/01/2020,72.241539,95.34300232,69.3385849,100.9931259,150.4213562,5.973208904
08/01/2020,73.40365601,94.59850311,69.88499451,101.8360672,152.8173218,5.984412193
09/01/2020,74.96278381,95.05249786,70.65682983,102.9123154,154.7264709,6.050136566
10/01/2020,75.13227844,94.15799713,71.14950562,102.8746719,154.0105438,6.082500458
13/01/2020,76.7374115,94.56500244,71.62226868,102.8069382,155.8624115,6.273201466
14/01/2020,75.70122528,93.47200012,71.2067337,102.219902,154.7646942,6.156191349
15/01/2020,75.3768158,93.10099792,71.62076569,102.8220215,155.7669525,6.113619328
16/01/2020,76.3210144,93.89700317,72.24282837,103.8455734,158.62117,6.197270393
17/01/2020,77.16595459,93.23600006,73.67057037,104.0939102,159.5089111,6.205981731
21/01/2020,76.64298248,94.59999847,73.87011719,104.7411423,158.936142,6.172622681
22/01/2020,76.9165802,94.3730011,73.947258,108.2934875,158.1724854,6.226645947
23/01/2020,77.28701019,94.22899628,73.98207855,107.5258255,159.1461639,6.295109272
24/01/2020,77.06426239,93.08200073,72.98978424,105.7873001,157.54245,6.235857964
27/01/2020,74.79816437,91.41699982,71.35701752,104.3272324,154.9078522,5.979930878
28/01/2020,76.91415405,92.66249847,72.28561401,105.0271454,157.9433899,6.173369408
29/01/2020,78.52416229,92.90000153,72.58769226,103.6272888,160.4062042,6.112874031
30/01/2020,78.41036224,93.53399658,72.44885254,102.9348907,164.9308472,6.119594097
31/01/2020,74.93375397,100.435997,71.3734436,108.1730728,162.4966736,5.88607502
03/02/2020,74.72795868,100.2099991,73.94676208,110.0847168,166.4581451,5.983167648
04/02/2020,77.19499969,102.4834976,72.01242065,112.2221451,171.9374084,6.152458191
05/02/2020,77.82447052,101.9934998,72.07014465,117.6559753,171.727356,6.242826939
06/02/2020,78.73477936,102.5114975,73.46354675,117.9795914,175.2879486,6.329713345
07/02/2020,77.66457367,103.9639969,73.61283875,116.6639938,175.5361938,6.263492584
10/02/2020,78.0334549,106.6955032,75.07839203,117.4396896,180.1276093,6.546804428
11/02/2020,77.5626297,107.5400009,75.08386993,116.7172318,176.0611267,6.669291019
12/02/2020,79.40459442,108,75.55563354,118.1088943,176.3189087,6.785054684
13/02/2020,78.83914185,107.4934998,75.37598419,117.3484192,175.3643036,6.741238594
14/02/2020,78.85855865,106.7434998,75.67855835,114.6031113,176.9298248,7.214505196
18/02/2020,77.41460419,107.7835007,75.62529755,114.9072952,178.724411,7.383296967
19/02/2020,78.5357666,108.5110016,75.97465515,114.7248001,179.2604523,7.834654331
20/02/2020,77.73009491,107.6549988,75.54965973,114.9985809,176.5228882,7.685281754
21/02/2020,75.97066498,104.7985001,73.90545654,113.9490967,170.9425354,7.321057796
24/02/2020,72.3620224,100.4645004,70.74441528,111.355896,163.5722809,6.803477764
25/02/2020,69.91096497,98.63700104,69.09523773,107.7664948,160.8730469,6.523900509
26/02/2020,71.0200119,98.97949982,69.33061981,106.2759476,162.8831177,6.663314342
27/02/2020,66.37757111,94.21499634,65.59381866,101.2263947,151.4065094,6.292397976
28/02/2020,66.33873749,94.1875,66.65081787,98.97541809,155.0725555,6.727584362
02/03/2020,72.5149231,97.69750214,69.12807465,102.1313553,165.3909302,6.886014462
03/03/2020,70.21188354,95.44950104,66.75332642,98.02483368,157.4654694,6.623459339
04/03/2020,73.46865082,98.79149628,68.99918365,102.0705261,163.2468567,7.087293148
05/03/2020,71.08554077,96.20149994,65.64109802,98.51914978,159.1501007,6.807796955
06/03/2020,70.14151764,95.05449677,64.61445618,97.13507843,154.6513824,6.627194881
09/03/2020,64.59386444,90.03050232,60.49148178,89.59120941,144.1702576,6.114039898
10/03/2020,69.24603271,94.59100342,63.71770477,94.88409424,154.0292206,6.503639221
11/03/2020,66.84106445,91.04299927,60.48402023,89.71286774,147.0513458,6.139697075
12/03/2020,60.24021149,83.83049774,55.48270798,78.18411255,133.1052856,5.388394356
13/03/2020,67.45748138,89.25,60.69900513,82.09294891,152.028717,5.999450207
16/03/2020,58.77928925,84.45749664,53.96091843,75.34755707,129.6211243,4.892426014
17/03/2020,61.36381531,90.39199829,55.72605133,81.10433197,140.2936707,5.41230917
18/03/2020,59.86163712,91.5,54.58147812,78.74685669,134.3878784,5.052353382
19/03/2020,59.40297699,94.04650116,55.50161743,76.30574799,136.598999,5.305194855
20/03/2020,55.6317482,92.30449677,53.36325073,72.54142761,131.4685364,5.125339031
23/03/2020,54.44989014,95.14150238,52.58194733,72.0699234,130.1571655,5.298218727
24/03/2020,59.91259766,97.00499725,56.45560074,80.21459198,141.9878845,6.207204342
25/03/2020,59.58255005,94.29199982,54.86463547,80.49596405,140.6286774,6.118523121
26/03/2020,62.71796799,97.77449799,57.81367493,85.84968567,149.4251709,6.407982349
27/03/2020,60.12131882,95.00499725,55.2736969,82.15378571,143.2896271,6.295636177
30/03/2020,61.83703613,98.19750214,57.07068634,85.88008881,153.3687286,6.615985394
31/03/2020,61.71084213,97.48600006,57.86641693,84.35915375,150.9566956,6.566413879
01/04/2020,58.46380615,95.38500214,55.02039719,79.95600128,145.5964661,6.054999828
02/04/2020,59.43936539,95.9414978,55.77781296,83.65190125,148.6115875,6.363890648
03/04/2020,58.58513641,95.32949829,54.63522339,80.86859131,147.2427979,6.075925827
06/04/2020,63.69597626,99.87950134,59.0662384,87.31738281,158.1929016,6.685983181
07/04/2020,62.95821762,100.5800018,59.04583359,87.40864563,156.4891357,6.452573776
08/04/2020,64.5696106,102.1500015,60.22872925,90.71669769,158.05896,6.649864674
09/04/2020,65.03554535,102.1380005,60.28694916,92.39735413,158.0684662,6.55022192
13/04/2020,66.31204224,108.4434967,60.59101105,92.13117218,158.4226227,6.722104073
14/04/2020,69.66101837,114.1660004,63.16233444,94.23006439,166.2619629,7.073344231
15/04/2020,69.02519226,115.3840027,62.82592773,90.26042175,164.5199127,6.99587059
16/04/2020,69.57363892,120.4095001,62.87569427,88.00939941,169.4589233,7.341130257
17/04/2020,68.62962341,118.75,63.8600235,91.34790039,170.9520721,7.281843185
20/04/2020,67.20510101,119.6804962,63.03195572,91.56843567,167.5637054,7.150565624
21/04/2020,65.1277771,116.4059982,60.53030014,88.79270172,160.6337433,6.713634968
22/04/2020,67.00367737,118.1744995,62.86275101,90.73191071,166.0896454,7.128145695
23/04/2020,66.74402618,119.9725037,63.5146637,92.28326416,164.0795746,7.074835777
24/04/2020,68.67088318,120.5110016,63.6639595,94.84605408,167.0755768,7.213839054
27/04/2020,68.71942902,118.8000031,63.49326324,95.75861359,166.5970001,7.400417805
28/04/2020,67.60552216,115.7040024,61.39271164,96.02478027,162.5385284,7.257929802
29/04/2020,69.82602692,118.635498,66.75780487,97.86515045,169.8322296,7.434794426
30/04/2020,71.29911041,123.6999969,67.1151123,95.48484802,171.5359955,7.280848503
01/05/2020,70.15122986,114.302002,65.71922302,92.67871857,167.0946808,7.044197559
04/05/2020,71.14380646,115.7994995,66.02726746,92.53422546,171.181839,7.256186008
05/05/2020,72.21157074,115.8899994,67.2370224,93.21865082,173.0196228,7.31721735
06/05/2020,72.95659637,117.5630035,67.04743195,93.66732788,174.7233887,7.418105125
07/05/2020,73.71134186,118.3805008,68.30448151,93.42842865,175.7380219,7.594470978
08/05/2020,75.46576691,118.9804993,69.09124756,94.78479767,176.771759,7.784537792
11/05/2020,76.65326691,120.4499969,69.83224487,94.47653961,178.7435608,8.036631584
12/05/2020,75.77724457,117.8475037,68.46273041,92.68087006,174.6947021,7.774573326
13/05/2020,74.86228943,118.3960037,67.14846039,89.18972778,172.0529175,7.752154827
14/05/2020,75.32220459,119.4424973,67.48685455,90.12995911,172.79953,8.001759529
15/05/2020,74.87691498,120.4889984,68.33582306,90.15306854,175.316864,8.460360527
18/05/2020,76.64108276,121.3130035,68.87078857,93.68273926,176.9919128,8.718931198
19/05/2020,76.19821167,122.4664993,68.35050964,92.7039566,175.7667389,8.773983955
20/05/2020,77.68015289,124.8970032,70.00443268,93.54404449,178.2047119,8.937896729
21/05/2020,77.10098267,122.336998,69.80935669,91.80231476,176.0642853,8.743844032
22/05/2020,77.59739685,121.8440018,70.18855286,91.23972321,176.1410675,8.993946075
26/05/2020,77.07182312,121.0930023,70.51699066,93.83686066,174.2789917,8.686547279
27/05/2020,77.4076004,120.5195007,70.55780029,96.75000763,174.5093231,8.494738579
28/05/2020,77.44165802,120.0550003,70.50256348,95.97164154,174.1157837,8.456624985
29/05/2020,77.36624146,122.1184998,71.10919189,96.25676727,175.8915405,8.843734741
01/06/2020,78.31768799,123.552002,71.25351715,96.24907684,175.4883881,8.774729729
02/06/2020,78.68025208,123.6204987,71.62176514,97.10451508,177.484848,8.793663025
03/06/2020,79.11338043,123.9199982,71.48043823,99.45507813,177.9167786,8.738113403
04/06/2020,78.43203735,123.0299988,70.27613831,99.33176422,175.5747528,8.739110947
05/06/2020,80.66587067,124.1500015,71.58045959,101.7747803,179.6828918,8.892127991
08/06/2020,81.14281464,126.2030029,71.98952484,104.6185684,180.7963104,8.777488708
09/06/2020,83.70513916,130.0429993,72.46477509,101.6283646,182.1784973,9.017735481
10/06/2020,85.85866547,132.3724976,72.94699097,100.0870209,188.9357605,9.33748436
11/06/2020,81.73653412,127.8980026,69.86110687,90.94686127,178.7902832,8.768767357
12/06/2020,82.44220734,127.2509995,70.32591248,93.95248413,180.2012024,8.904590607
15/06/2020,83.46179199,128.6340027,70.65782928,93.75209045,181.3530121,9.145087242
16/06/2020,85.67372894,130.763504,71.79594421,96.44944763,185.7971344,9.040165901
17/06/2020,85.55448914,132.048996,72.21396637,95.6787796,186.4402161,9.207141876
18/06/2020,85.58856964,132.6990051,71.45953369,95.68649292,188.436676,9.189198494
19/06/2020,85.09942627,133.7505035,71.24853516,94.3840332,187.3136597,9.232312202
22/06/2020,87.32597351,135.6909943,72.25079346,93.30511475,192.5160675,9.496983528
23/06/2020,89.18991852,138.2205048,72.87532043,92.02580261,193.8022156,9.420475006
24/06/2020,87.61553955,136.7200012,71.2609787,89.72148895,189.8955994,9.206644058
25/06/2020,88.77869415,137.7290039,71.72676849,91.73294067,192.2952576,9.460350037
26/06/2020,86.05088043,134.6434937,67.67446136,90.31491852,188.4462891,9.126396179
29/06/2020,88.03407288,134.0189972,69.41969299,92.28781128,190.4715576,9.171254158
30/06/2020,88.76895142,137.9409943,70.34729004,93.0739212,195.3379517,9.468074799
01/07/2020,88.60105133,143.9349976,71.56303406,91.35531616,196.4801636,9.50022316
